product_id,name,price,currency,brand,description,availability,url,thumbnail_image,gallery_images,Category
1220.0,EGP,La Roche-Posay,Home > العناية بالبشرة > شان مرطب الشفاه 5 جم > Back to العناية بالبشرة > قناع ستارفيل للبشرة المعرضة لحب الشباب,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-age-correct-spf-50-50ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-posay-age-correct-spf50-50ml-6496607.webp?v=1762439922,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-posay-age-correct-spf50-50ml-6496607.webp?v=1762439922,skin-care
55.0,EGP,Starville,Home > العناية بالبشرة > لاروش بوساي لتصحيح علامات تقدم السن بعامل حماية من الشمس +50 50 مل > Back to العناية بالبشرة > جل تنظيف الوجه المائي أثناء العطلة 200 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/starville-acne-prone-skin-face-mask,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-acne-prone-skin-face-mask-1-sheets-4487885.png?v=1762437906,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-acne-prone-skin-face-mask-1-sheets-4487885.png?v=1762437906,skin-care
295.0,EGP,Vacation,Home > العناية بالبشرة > قناع ستارفيل للبشرة المعرضة لحب الشباب > Back to العناية بالبشرة > لاروش بوزيه Effaclar H Iso Biome 40 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/vacation-facial-clear-hydrogel-200-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/vacation-facial-clear-hydrogel-200-ml-1323843.png?v=1762439242,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/vacation-facial-clear-hydrogel-200-ml-1323843.png?v=1762439242,skin-care
920.0,EGP,La Roche-Posay,Home > العناية بالبشرة > جل تنظيف الوجه المائي أثناء العطلة 200 مل > Back to العناية بالبشرة > ذا اورديناري نياسيناميد 10% + زنك 1% 30 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-effaclar-h-iso-biome-40ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/laroche-effaclar-h-iso-biome-40ml-8737802.jpg?v=1762439910,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/laroche-effaclar-h-iso-biome-40ml-8737802.jpg?v=1762439910,skin-care
654.0,EGP,THE ORDINARY,Home > العناية بالبشرة > لاروش بوزيه Effaclar H Iso Biome 40 مل > Back to العناية بالبشرة > سيروم لاروش بوساي بوزيه ريتينول بي 3 30 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/the-ordinary-niacinamide-10-zinc-1-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-ordinary-niacinamide-10zinc-130ml-7212529.webp?v=1762436972,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-ordinary-niacinamide-10zinc-130ml-7212529.webp?v=1762436972,skin-care
1590.0,EGP,La Roche-Posay,Home > العناية بالبشرة > ذا اورديناري نياسيناميد 10% + زنك 1% 30 مل > Back to العناية بالبشرة > فيشي كابيتال سوليل يو في إيج ديلي 50+SPF 40 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-posay-retinol-b3-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/laroche-posay-retinol-b3-serum-30ml-4041480.webp?v=1762440368,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/laroche-posay-retinol-b3-serum-30ml-4041480.webp?v=1762440368,skin-care
1220.0,EGP,Vichy,Home > العناية بالبشرة > سيروم لاروش بوساي بوزيه ريتينول بي 3 30 مل > Back to العناية بالبشرة > محلول تفتيح البشرة العادي 7% 240 مل,sold out,https://aldawaaegy.com/ar/collections/skin-care/products/vichy-capital-soleil-uv-age-daily-50-spf-40ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/vichy-capital-soleil-uv-age-daily-50spf-40ml-5416178.png?v=1762440755,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/vichy-capital-soleil-uv-age-daily-50spf-40ml-5416178.png?v=1762440755,skin-care
1267.0,EGP,THE ORDINARY,Home > العناية بالبشرة > فيشي كابيتال سوليل يو في إيج ديلي 50+SPF 40 مل > Back to العناية بالبشرة > لاروش بوزيه سيكابلاست بوم B5 بلسم 100 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/the-ordinary-acid7-toning-solution-240ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-ordinary-glycolic-acid7-240ml-2011680.jpg?v=1762436442,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-ordinary-glycolic-acid7-240ml-2011680.jpg?v=1762436442,skin-care
1210.0,EGP,La Roche-Posay,Home > العناية بالبشرة > محلول تفتيح البشرة العادي 7% 240 مل > Back to العناية بالبشرة > تيلوفيل مرطب للوجه 50 مل,in stock,https://aldawaaegy.com/ar/collections/skin-care/products/la-roche-posay-cicaplast-baume-b5-balm-100ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-cicaplast-baume-b5-balm-100ml-6243116.jpg?v=1762441035,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/la-roche-cicaplast-baume-b5-balm-100ml-6243116.jpg?v=1762441035,skin-care
300.0,EGP,Telofill,Home > العناية بالبشرة > لاروش بوزيه سيكابلاست بوم B5 بلسم 100 مل > Back to العناية بالبشرة > ديرما تن - قوة تنقية المسام - 30 مل,sold out,https://aldawaaegy.com/ar/collections/skin-care/products/telofill-facial-moisturizer-50-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/telofill-facial-moisturizer-50-ml-3260230.webp?v=1762440676,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/telofill-facial-moisturizer-50-ml-3260230.webp?v=1762440676,skin-care
